,sentence1,sentence2,score,label,label_name,emoji_list,shuffled_sentence2,shuffled_emoji_list,num_emojis,is_repeating_emojis
434,dark corner,[EM]bright button[EM]sun[EM],0.1,2,semineg_text,"[':bright_button:', ':sun:']",[EM]sun[EM]bright button[EM],"[':sun:', ':bright_button:']",2,False
433,dark corner,[EM]bright button[EM]crystal ball[EM],0.1,2,semineg_text,"[':bright_button:', ':crystal_ball:']",[EM]crystal ball[EM]bright button[EM],"[':crystal_ball:', ':bright_button:']",2,False
689,short supply,[EM]tram[EM]calendar[EM],0.1,2,semineg_text,"[':tram:', ':calendar:']",[EM]calendar[EM]tram[EM],"[':calendar:', ':tram:']",2,False
130,big day,[EM]grinning face[EM]microphone[EM],0.1,2,semineg_text,"[':grinning_face:', ':microphone:']",[EM]microphone[EM]grinning face[EM],"[':microphone:', ':grinning_face:']",2,False
179,hot stove,[EM]hot pepper[EM]Japanese dolls[EM],0.1,2,semineg_text,"[':hot_pepper:', ':Japanese_dolls:']",[EM]Japanese dolls[EM]hot pepper[EM],"[':Japanese_dolls:', ':hot_pepper:']",2,False
3203,internal organ,[EM]O button (blood type)[EM]face with head-bandage[EM],0.1,2,semineg_text,"[':O_button_(blood_type):', ':face_with_head-bandage:']",[EM]face with head-bandage[EM]O button (blood type)[EM],"[':face_with_head-bandage:', ':O_button_(blood_type):']",2,False
1584,cozy room,[EM]nerd face[EM]play button[EM],0.1,2,semineg_text,"[':nerd_face:', ':play_button:']",[EM]play button[EM]nerd face[EM],"[':play_button:', ':nerd_face:']",2,False
185,hot stove,[EM]fire[EM]anxious face with sweat[EM],0.1,2,semineg_text,"[':fire:', ':anxious_face_with_sweat:']",[EM]anxious face with sweat[EM]fire[EM],"[':anxious_face_with_sweat:', ':fire:']",2,False
1199,heavy metal,[EM]check mark[EM]credit card[EM],0.1,2,semineg_text,"[':check_mark:', ':credit_card:']",[EM]credit card[EM]check mark[EM],"[':credit_card:', ':check_mark:']",2,False
3578,fresh air,[EM]turtle[EM]lemon[EM],0.1,2,semineg_text,"[':turtle:', ':lemon:']",[EM]lemon[EM]turtle[EM],"[':lemon:', ':turtle:']",2,False
2313,clear complexion,[EM]confounded face[EM]bookmark tabs[EM],0.1,2,semineg_text,"[':confounded_face:', ':bookmark_tabs:']",[EM]bookmark tabs[EM]confounded face[EM],"[':bookmark_tabs:', ':confounded_face:']",2,False
590,right thing,[EM]down-right arrow[EM]bank[EM],0.1,2,semineg_text,"[':down-right_arrow:', ':bank:']",[EM]bank[EM]down-right arrow[EM],"[':bank:', ':down-right_arrow:']",2,False
1470,dull mood,[EM]house with garden[EM]women’s room[EM],0.1,2,semineg_text,"[':house_with_garden:', ':women’s_room:']",[EM]women’s room[EM]house with garden[EM],"[':women’s_room:', ':house_with_garden:']",2,False
2471,unclear action,[EM]rainbow[EM]light bulb[EM],0.1,2,semineg_text,"[':rainbow:', ':light_bulb:']",[EM]light bulb[EM]rainbow[EM],"[':light_bulb:', ':rainbow:']",2,False
1886,immediate influence,[EM]unamused face[EM]radio button[EM],0.1,2,semineg_text,"[':unamused_face:', ':radio_button:']",[EM]radio button[EM]unamused face[EM],"[':radio_button:', ':unamused_face:']",2,False
168,hot water,[EM]fire[EM]anxious face with sweat[EM],0.1,2,semineg_text,"[':fire:', ':anxious_face_with_sweat:']",[EM]anxious face with sweat[EM]fire[EM],"[':anxious_face_with_sweat:', ':fire:']",2,False
302,bright sun,[EM]bright button[EM]women’s room[EM],0.1,2,semineg_text,"[':bright_button:', ':women’s_room:']",[EM]women’s room[EM]bright button[EM],"[':women’s_room:', ':bright_button:']",2,False
1801,critical stage,[EM]SOS button[EM]right arrow curving left[EM],0.1,2,semineg_text,"[':SOS_button:', ':right_arrow_curving_left:']",[EM]right arrow curving left[EM]SOS button[EM],"[':right_arrow_curving_left:', ':SOS_button:']",2,False
324,bright dress,[EM]new moon[EM]wine glass[EM],0.1,2,semineg_text,"[':new_moon:', ':wine_glass:']",[EM]wine glass[EM]new moon[EM],"[':wine_glass:', ':new_moon:']",2,False
2521,deep cut,[EM]thinking face[EM]double exclamation mark[EM],0.1,2,semineg_text,"[':thinking_face:', ':double_exclamation_mark:']",[EM]double exclamation mark[EM]thinking face[EM],"[':double_exclamation_mark:', ':thinking_face:']",2,False
1618,low sun,[EM]speaker low volume[EM]foggy[EM],0.1,2,semineg_text,"[':speaker_low_volume:', ':foggy:']",[EM]foggy[EM]speaker low volume[EM],"[':foggy:', ':speaker_low_volume:']",2,False
3437,exotic cuisine,[EM]sneezing face[EM]anxious face with sweat[EM],0.1,2,semineg_text,"[':sneezing_face:', ':anxious_face_with_sweat:']",[EM]anxious face with sweat[EM]sneezing face[EM],"[':anxious_face_with_sweat:', ':sneezing_face:']",2,False
2823,high point,[EM]high-heeled shoe[EM]anxious face with sweat[EM],0.1,2,semineg_text,"[':high-heeled_shoe:', ':anxious_face_with_sweat:']",[EM]anxious face with sweat[EM]high-heeled shoe[EM],"[':anxious_face_with_sweat:', ':high-heeled_shoe:']",2,False
3268,dry land,[EM]cloud with rain[EM]stopwatch[EM],0.1,2,semineg_text,"[':cloud_with_rain:', ':stopwatch:']",[EM]stopwatch[EM]cloud with rain[EM],"[':stopwatch:', ':cloud_with_rain:']",2,False
166,hot water,[EM]hot springs[EM]face with thermometer[EM],0.1,2,semineg_text,"[':hot_springs:', ':face_with_thermometer:']",[EM]face with thermometer[EM]hot springs[EM],"[':face_with_thermometer:', ':hot_springs:']",2,False
3541,fresh scent,[EM]woman tipping hand[EM]bread[EM],0.1,2,semineg_text,"[':woman_tipping_hand:', ':bread:']",[EM]bread[EM]woman tipping hand[EM],"[':bread:', ':woman_tipping_hand:']",2,False
1658,low cloud,[EM]speaker low volume[EM]bow and arrow[EM],0.1,2,semineg_text,"[':speaker_low_volume:', ':bow_and_arrow:']",[EM]bow and arrow[EM]speaker low volume[EM],"[':bow_and_arrow:', ':speaker_low_volume:']",2,False
2104,wrong medicine,[EM]broken heart[EM]lying face[EM],0.1,2,semineg_text,"[':broken_heart:', ':lying_face:']",[EM]lying face[EM]broken heart[EM],"[':lying_face:', ':broken_heart:']",2,False
2363,clear case,[EM]rainbow[EM]thought balloon[EM],0.1,2,semineg_text,"[':rainbow:', ':thought_balloon:']",[EM]thought balloon[EM]rainbow[EM],"[':thought_balloon:', ':rainbow:']",2,False
1280,full attention,[EM]check mark[EM]credit card[EM],0.1,2,semineg_text,"[':check_mark:', ':credit_card:']",[EM]credit card[EM]check mark[EM],"[':credit_card:', ':check_mark:']",2,False
1045,common procedure,[EM]face with thermometer[EM]video game[EM],0.1,2,semineg_text,"[':face_with_thermometer:', ':video_game:']",[EM]video game[EM]face with thermometer[EM],"[':video_game:', ':face_with_thermometer:']",2,False
3389,foreign accent,[EM]fireworks[EM]China[EM],0.1,2,semineg_text,"[':fireworks:', ':China:']",[EM]China[EM]fireworks[EM],"[':China:', ':fireworks:']",2,False
1830,critical shortage,[EM]unamused face[EM]thermometer[EM],0.1,2,semineg_text,"[':unamused_face:', ':thermometer:']",[EM]thermometer[EM]unamused face[EM],"[':thermometer:', ':unamused_face:']",2,False
2575,deep concentration,[EM]thinking face[EM]neutral face[EM],0.1,2,semineg_text,"[':thinking_face:', ':neutral_face:']",[EM]neutral face[EM]thinking face[EM],"[':neutral_face:', ':thinking_face:']",2,False
556,right man,[EM]down-right arrow[EM]bank[EM],0.1,2,semineg_text,"[':down-right_arrow:', ':bank:']",[EM]bank[EM]down-right arrow[EM],"[':bank:', ':down-right_arrow:']",2,False
2768,high risk,[EM]high voltage[EM]office building[EM],0.1,2,semineg_text,"[':high_voltage:', ':office_building:']",[EM]office building[EM]high voltage[EM],"[':office_building:', ':high_voltage:']",2,False
800,far journey,[EM]unamused face[EM]trophy[EM],0.1,2,semineg_text,"[':unamused_face:', ':trophy:']",[EM]trophy[EM]unamused face[EM],"[':trophy:', ':unamused_face:']",2,False
2402,clear explanation,[EM]rainbow[EM]detective[EM],0.1,2,semineg_text,"[':rainbow:', ':detective:']",[EM]detective[EM]rainbow[EM],"[':detective:', ':rainbow:']",2,False
3134,intelligent life,[EM]O button (blood type)[EM]face with head-bandage[EM],0.1,2,semineg_text,"[':O_button_(blood_type):', ':face_with_head-bandage:']",[EM]face with head-bandage[EM]O button (blood type)[EM],"[':face_with_head-bandage:', ':O_button_(blood_type):']",2,False
846,far country,[EM]slightly frowning face[EM]clutch bag[EM],0.1,2,semineg_text,"[':slightly_frowning_face:', ':clutch_bag:']",[EM]clutch bag[EM]slightly frowning face[EM],"[':clutch_bag:', ':slightly_frowning_face:']",2,False
957,dirty slum,[EM]factory[EM]money-mouth face[EM],0.1,2,semineg_text,"[':factory:', ':money-mouth_face:']",[EM]money-mouth face[EM]factory[EM],"[':money-mouth_face:', ':factory:']",2,False
1749,low furniture,[EM]speaker low volume[EM]bow and arrow[EM],0.1,2,semineg_text,"[':speaker_low_volume:', ':bow_and_arrow:']",[EM]bow and arrow[EM]speaker low volume[EM],"[':bow_and_arrow:', ':speaker_low_volume:']",2,False
1419,ample waistline,[EM]eyes[EM],0.1,2,semineg_text,[':eyes:'],[EM]eyes[EM],[':eyes:'],1,False
2141,wrong assumption,[EM]hollow red circle[EM]information[EM],0.1,2,semineg_text,"[':hollow_red_circle:', ':information:']",[EM]information[EM]hollow red circle[EM],"[':information:', ':hollow_red_circle:']",2,False
2140,wrong assumption,[EM]hollow red circle[EM]hospital[EM],0.1,2,semineg_text,"[':hollow_red_circle:', ':hospital:']",[EM]hospital[EM]hollow red circle[EM],"[':hospital:', ':hollow_red_circle:']",2,False
2452,clear-cut evidence,[EM]rainbow[EM]computer disk[EM],0.1,2,semineg_text,"[':rainbow:', ':computer_disk:']",[EM]computer disk[EM]rainbow[EM],"[':computer_disk:', ':rainbow:']",2,False
397,dark glass,[EM]bright button[EM]dress[EM],0.1,2,semineg_text,"[':bright_button:', ':dress:']",[EM]dress[EM]bright button[EM],"[':dress:', ':bright_button:']",2,False
457,dark purpose,[EM]new moon[EM]calendar[EM],0.1,2,semineg_text,"[':new_moon:', ':calendar:']",[EM]calendar[EM]new moon[EM],"[':calendar:', ':new_moon:']",2,False
3287,dry critique,[EM]cloud with rain[EM]fish[EM],0.1,2,semineg_text,"[':cloud_with_rain:', ':fish:']",[EM]fish[EM]cloud with rain[EM],"[':fish:', ':cloud_with_rain:']",2,False
989,dirty money,[EM]factory[EM]satellite antenna[EM],0.1,2,semineg_text,"[':factory:', ':satellite_antenna:']",[EM]satellite antenna[EM]factory[EM],"[':satellite_antenna:', ':factory:']",2,False
1468,dull mood,[EM]nerd face[EM]glowing star[EM],0.1,2,semineg_text,"[':nerd_face:', ':glowing_star:']",[EM]glowing star[EM]nerd face[EM],"[':glowing_star:', ':nerd_face:']",2,False
1955,thin line,[EM]goblin[EM]fog[EM],0.1,2,semineg_text,"[':goblin:', ':fog:']",[EM]fog[EM]goblin[EM],"[':fog:', ':goblin:']",2,False
3615,sound approach,[EM]woman tipping hand[EM]green salad[EM],0.1,2,semineg_text,"[':woman_tipping_hand:', ':green_salad:']",[EM]green salad[EM]woman tipping hand[EM],"[':green_salad:', ':woman_tipping_hand:']",2,False
760,short story,[EM]tram[EM]shallow pan of food[EM],0.1,2,semineg_text,"[':tram:', ':shallow_pan_of_food:']",[EM]shallow pan of food[EM]tram[EM],"[':shallow_pan_of_food:', ':tram:']",2,False
3491,delicate negotiation,[EM]pizza[EM]cooked rice[EM],0.1,2,semineg_text,"[':pizza:', ':cooked_rice:']",[EM]cooked rice[EM]pizza[EM],"[':cooked_rice:', ':pizza:']",2,False
725,short flight,[EM]aerial tramway[EM]paintbrush[EM],0.1,2,semineg_text,"[':aerial_tramway:', ':paintbrush:']",[EM]paintbrush[EM]aerial tramway[EM],"[':paintbrush:', ':aerial_tramway:']",2,False
953,dirty slum,[EM]factory[EM]briefcase[EM],0.1,2,semineg_text,"[':factory:', ':briefcase:']",[EM]briefcase[EM]factory[EM],"[':briefcase:', ':factory:']",2,False
1816,critical temperature,[EM]unamused face[EM],0.1,2,semineg_text,[':unamused_face:'],[EM]unamused face[EM],[':unamused_face:'],1,False
2488,deep trance,[EM]thinking face[EM]microphone[EM],0.1,2,semineg_text,"[':thinking_face:', ':microphone:']",[EM]microphone[EM]thinking face[EM],"[':microphone:', ':thinking_face:']",2,False
608,short holiday,[EM]aerial tramway[EM]man blond hair[EM],0.1,2,semineg_text,"[':aerial_tramway:', ':man_blond_hair:']",[EM]man blond hair[EM]aerial tramway[EM],"[':man_blond_hair:', ':aerial_tramway:']",2,False
1938,thin air,[EM]goblin[EM]fog[EM],0.1,2,semineg_text,"[':goblin:', ':fog:']",[EM]fog[EM]goblin[EM],"[':fog:', ':goblin:']",2,False
113,big tipper,[EM]grinning face[EM]microphone[EM],0.1,2,semineg_text,"[':grinning_face:', ':microphone:']",[EM]microphone[EM]grinning face[EM],"[':microphone:', ':grinning_face:']",2,False
559,right man,[EM]down-right arrow[EM]call me hand[EM],0.1,2,semineg_text,"[':down-right_arrow:', ':call_me_hand:']",[EM]call me hand[EM]down-right arrow[EM],"[':call_me_hand:', ':down-right_arrow:']",2,False
668,short smokestack,[EM]tram car[EM]money bag[EM],0.1,2,semineg_text,"[':tram_car:', ':money_bag:']",[EM]money bag[EM]tram car[EM],"[':money_bag:', ':tram_car:']",2,False
1746,low furniture,[EM]speaker low volume[EM]electric plug[EM],0.1,2,semineg_text,"[':speaker_low_volume:', ':electric_plug:']",[EM]electric plug[EM]speaker low volume[EM],"[':electric_plug:', ':speaker_low_volume:']",2,False
1568,cozy nook,[EM]nerd face[EM]cityscape at dusk[EM],0.1,2,semineg_text,"[':nerd_face:', ':cityscape_at_dusk:']",[EM]cityscape at dusk[EM]nerd face[EM],"[':cityscape_at_dusk:', ':nerd_face:']",2,False
1252,full game,[EM]full moon[EM]glass of milk[EM],0.1,2,semineg_text,"[':full_moon:', ':glass_of_milk:']",[EM]glass of milk[EM]full moon[EM],"[':glass_of_milk:', ':full_moon:']",2,False
2123,wrong information,[EM]hollow red circle[EM]hospital[EM],0.1,2,semineg_text,"[':hollow_red_circle:', ':hospital:']",[EM]hospital[EM]hollow red circle[EM],"[':hospital:', ':hollow_red_circle:']",2,False
705,short money,[EM]aerial tramway[EM]factory[EM],0.1,2,semineg_text,"[':aerial_tramway:', ':factory:']",[EM]factory[EM]aerial tramway[EM],"[':factory:', ':aerial_tramway:']",2,False
2381,clear idea,[EM]rainbow[EM]thought balloon[EM],0.1,2,semineg_text,"[':rainbow:', ':thought_balloon:']",[EM]thought balloon[EM]rainbow[EM],"[':thought_balloon:', ':rainbow:']",2,False
284,bright future,[EM]new moon[EM]person in suit levitating[EM],0.1,2,semineg_text,"[':new_moon:', ':person_in_suit_levitating:']",[EM]person in suit levitating[EM]new moon[EM],"[':person_in_suit_levitating:', ':new_moon:']",2,False
798,far journey,[EM]dashing away[EM]map of Japan[EM],0.1,2,semineg_text,"[':dashing_away:', ':map_of_Japan:']",[EM]map of Japan[EM]dashing away[EM],"[':map_of_Japan:', ':dashing_away:']",2,False
3475,delicate wing,[EM]fireworks[EM]China[EM],0.1,2,semineg_text,"[':fireworks:', ':China:']",[EM]China[EM]fireworks[EM],"[':China:', ':fireworks:']",2,False
2541,deep voice,[EM]thinking face[EM]frowning face with open mouth[EM],0.1,2,semineg_text,"[':thinking_face:', ':frowning_face_with_open_mouth:']",[EM]frowning face with open mouth[EM]thinking face[EM],"[':frowning_face_with_open_mouth:', ':thinking_face:']",2,False
414,dark undercurrent,[EM]bright button[EM]crystal ball[EM],0.1,2,semineg_text,"[':bright_button:', ':crystal_ball:']",[EM]crystal ball[EM]bright button[EM],"[':crystal_ball:', ':bright_button:']",2,False
1781,critical mass,[EM]unamused face[EM]thermometer[EM],0.1,2,semineg_text,"[':unamused_face:', ':thermometer:']",[EM]thermometer[EM]unamused face[EM],"[':thermometer:', ':unamused_face:']",2,False
1115,common sailor,[EM]face with thermometer[EM]man[EM],0.1,2,semineg_text,"[':face_with_thermometer:', ':man:']",[EM]man[EM]face with thermometer[EM],"[':man:', ':face_with_thermometer:']",2,False
827,far trek,[EM]bridge at night[EM]raised back of hand[EM],0.1,2,semineg_text,"[':bridge_at_night:', ':raised_back_of_hand:']",[EM]raised back of hand[EM]bridge at night[EM],"[':raised_back_of_hand:', ':bridge_at_night:']",2,False
3488,delicate negotiation,[EM]sneezing face[EM]anxious face with sweat[EM],0.1,2,semineg_text,"[':sneezing_face:', ':anxious_face_with_sweat:']",[EM]anxious face with sweat[EM]sneezing face[EM],"[':anxious_face_with_sweat:', ':sneezing_face:']",2,False
197,hot topic,[EM]hot pepper[EM]person playing water polo[EM],0.1,2,semineg_text,"[':hot_pepper:', ':person_playing_water_polo:']",[EM]person playing water polo[EM]hot pepper[EM],"[':person_playing_water_polo:', ':hot_pepper:']",2,False
2205,warm debate,[EM]sparkling heart[EM]handshake[EM],0.1,2,semineg_text,"[':sparkling_heart:', ':handshake:']",[EM]handshake[EM]sparkling heart[EM],"[':handshake:', ':sparkling_heart:']",2,False
3489,delicate negotiation,[EM]sneezing face[EM]Mauritius[EM],0.1,2,semineg_text,"[':sneezing_face:', ':Mauritius:']",[EM]Mauritius[EM]sneezing face[EM],"[':Mauritius:', ':sneezing_face:']",2,False
1624,low sun,[EM]speaker low volume[EM]label[EM],0.1,2,semineg_text,"[':speaker_low_volume:', ':label:']",[EM]label[EM]speaker low volume[EM],"[':label:', ':speaker_low_volume:']",2,False
3561,fresh lettuce,[EM]turtle[EM]helicopter[EM],0.1,2,semineg_text,"[':turtle:', ':helicopter:']",[EM]helicopter[EM]turtle[EM],"[':helicopter:', ':turtle:']",2,False
2222,warm room,[EM]sparkling heart[EM]handshake[EM],0.1,2,semineg_text,"[':sparkling_heart:', ':handshake:']",[EM]handshake[EM]sparkling heart[EM],"[':handshake:', ':sparkling_heart:']",2,False
2175,warm support,[EM]hot springs[EM]coat[EM],0.1,2,semineg_text,"[':hot_springs:', ':coat:']",[EM]coat[EM]hot springs[EM],"[':coat:', ':hot_springs:']",2,False
44,big voice,[EM]grinning face[EM]sad but relieved face[EM],0.1,2,semineg_text,"[':grinning_face:', ':sad_but_relieved_face:']",[EM]sad but relieved face[EM]grinning face[EM],"[':sad_but_relieved_face:', ':grinning_face:']",2,False
1432,puzzling statement,[EM]call me hand[EM]house[EM],0.1,2,semineg_text,"[':call_me_hand:', ':house:']",[EM]house[EM]call me hand[EM],"[':house:', ':call_me_hand:']",2,False
974,dirty work,[EM]factory[EM]money-mouth face[EM],0.1,2,semineg_text,"[':factory:', ':money-mouth_face:']",[EM]money-mouth face[EM]factory[EM],"[':money-mouth_face:', ':factory:']",2,False
875,average merit,[EM]OK button[EM]people wrestling[EM],0.1,2,semineg_text,"[':OK_button:', ':people_wrestling:']",[EM]people wrestling[EM]OK button[EM],"[':people_wrestling:', ':OK_button:']",2,False
2360,clear case,[EM]rainbow[EM]FREE button[EM],0.1,2,semineg_text,"[':rainbow:', ':FREE_button:']",[EM]FREE button[EM]rainbow[EM],"[':FREE_button:', ':rainbow:']",2,False
2899,cool room,[EM]thermometer[EM]medical symbol[EM],0.1,2,semineg_text,"[':thermometer:', ':medical_symbol:']",[EM]medical symbol[EM]thermometer[EM],"[':medical_symbol:', ':thermometer:']",2,False
2588,deep sleep,[EM]thinking face[EM]selfie light skin tone[EM],0.1,2,semineg_text,"[':thinking_face:', ':selfie_light_skin_tone:']",[EM]selfie light skin tone[EM]thinking face[EM],"[':selfie_light_skin_tone:', ':thinking_face:']",2,False
3634,sound thrashing,[EM]turtle[EM]helicopter[EM],0.1,2,semineg_text,"[':turtle:', ':helicopter:']",[EM]helicopter[EM]turtle[EM],"[':helicopter:', ':turtle:']",2,False
1347,little man,[EM]test tube[EM]pot of food[EM],0.1,2,semineg_text,"[':test_tube:', ':pot_of_food:']",[EM]pot of food[EM]test tube[EM],"[':pot_of_food:', ':test_tube:']",2,False
2070,wrong cheating,[EM]hollow red circle[EM]milky way[EM],0.1,2,semineg_text,"[':hollow_red_circle:', ':milky_way:']",[EM]milky way[EM]hollow red circle[EM],"[':milky_way:', ':hollow_red_circle:']",2,False
1401,ample supply,[EM]lying face[EM],0.1,2,semineg_text,[':lying_face:'],[EM]lying face[EM],[':lying_face:'],1,False
3199,internal organ,[EM]dolphin[EM]exclamation question mark[EM],0.1,2,semineg_text,"[':dolphin:', ':exclamation_question_mark:']",[EM]exclamation question mark[EM]dolphin[EM],"[':exclamation_question_mark:', ':dolphin:']",2,False
458,dark purpose,[EM]new moon[EM]wine glass[EM],0.1,2,semineg_text,"[':new_moon:', ':wine_glass:']",[EM]wine glass[EM]new moon[EM],"[':wine_glass:', ':new_moon:']",2,False
2628,high price,[EM]high voltage[EM]radioactive[EM],0.1,2,semineg_text,"[':high_voltage:', ':radioactive:']",[EM]radioactive[EM]high voltage[EM],"[':radioactive:', ':high_voltage:']",2,False
3016,domestic worry,[EM]water buffalo[EM]pig[EM],0.1,2,semineg_text,"[':water_buffalo:', ':pig:']",[EM]pig[EM]water buffalo[EM],"[':pig:', ':water_buffalo:']",2,False
1552,dull glow,[EM]nerd face[EM]2nd place medal[EM],0.1,2,semineg_text,"[':nerd_face:', ':2nd_place_medal:']",[EM]2nd place medal[EM]nerd face[EM],"[':2nd_place_medal:', ':nerd_face:']",2,False
708,short money,[EM]tram[EM]calendar[EM],0.1,2,semineg_text,"[':tram:', ':calendar:']",[EM]calendar[EM]tram[EM],"[':calendar:', ':tram:']",2,False
1881,immediate influence,[EM]unamused face[EM]thermometer[EM],0.1,2,semineg_text,"[':unamused_face:', ':thermometer:']",[EM]thermometer[EM]unamused face[EM],"[':thermometer:', ':unamused_face:']",2,False
2487,deep trance,[EM]thinking face[EM]scissors[EM],0.1,2,semineg_text,"[':thinking_face:', ':scissors:']",[EM]scissors[EM]thinking face[EM],"[':scissors:', ':thinking_face:']",2,False
1950,thin line,[EM]cocktail glass[EM]spoon[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':spoon:']",[EM]spoon[EM]cocktail glass[EM],"[':spoon:', ':cocktail_glass:']",2,False
2019,thick fog,[EM]cocktail glass[EM]helicopter[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':helicopter:']",[EM]helicopter[EM]cocktail glass[EM],"[':helicopter:', ':cocktail_glass:']",2,False
1251,full game,[EM]full moon[EM]bellhop bell[EM],0.1,2,semineg_text,"[':full_moon:', ':bellhop_bell:']",[EM]bellhop bell[EM]full moon[EM],"[':bellhop_bell:', ':full_moon:']",2,False
2292,warm personality,[EM]hot springs[EM]women’s room[EM],0.1,2,semineg_text,"[':hot_springs:', ':women’s_room:']",[EM]women’s room[EM]hot springs[EM],"[':women’s_room:', ':hot_springs:']",2,False
3233,internal mechanism,[EM]dolphin[EM]exclamation question mark[EM],0.1,2,semineg_text,"[':dolphin:', ':exclamation_question_mark:']",[EM]exclamation question mark[EM]dolphin[EM],"[':exclamation_question_mark:', ':dolphin:']",2,False
2191,warm greeting,[EM]hot springs[EM]fish[EM],0.1,2,semineg_text,"[':hot_springs:', ':fish:']",[EM]fish[EM]hot springs[EM],"[':fish:', ':hot_springs:']",2,False
1237,heavy fog,[EM]full moon[EM]pensive face[EM],0.1,2,semineg_text,"[':full_moon:', ':pensive_face:']",[EM]pensive face[EM]full moon[EM],"[':pensive_face:', ':full_moon:']",2,False
1364,little house,[EM]test tube[EM]pot of food[EM],0.1,2,semineg_text,"[':test_tube:', ':pot_of_food:']",[EM]pot of food[EM]test tube[EM],"[':pot_of_food:', ':test_tube:']",2,False
145,hot doll,[EM]hot pepper[EM]person playing water polo[EM],0.1,2,semineg_text,"[':hot_pepper:', ':person_playing_water_polo:']",[EM]person playing water polo[EM]hot pepper[EM],"[':person_playing_water_polo:', ':hot_pepper:']",2,False
182,hot stove,[EM]hot pepper[EM]shopping cart[EM],0.1,2,semineg_text,"[':hot_pepper:', ':shopping_cart:']",[EM]shopping cart[EM]hot pepper[EM],"[':shopping_cart:', ':hot_pepper:']",2,False
1219,heavy load,[EM]full moon[EM]bellhop bell[EM],0.1,2,semineg_text,"[':full_moon:', ':bellhop_bell:']",[EM]bellhop bell[EM]full moon[EM],"[':bellhop_bell:', ':full_moon:']",2,False
1005,dirty overall,[EM]factory[EM]footprints[EM],0.1,2,semineg_text,"[':factory:', ':footprints:']",[EM]footprints[EM]factory[EM],"[':footprints:', ':factory:']",2,False
3651,sound advice,[EM]woman tipping hand[EM]green salad[EM],0.1,2,semineg_text,"[':woman_tipping_hand:', ':green_salad:']",[EM]green salad[EM]woman tipping hand[EM],"[':green_salad:', ':woman_tipping_hand:']",2,False
1654,low cloud,[EM]speaker low volume[EM]foggy[EM],0.1,2,semineg_text,"[':speaker_low_volume:', ':foggy:']",[EM]foggy[EM]speaker low volume[EM],"[':foggy:', ':speaker_low_volume:']",2,False
112,big tipper,[EM]grinning face[EM]sad but relieved face[EM],0.1,2,semineg_text,"[':grinning_face:', ':sad_but_relieved_face:']",[EM]sad but relieved face[EM]grinning face[EM],"[':sad_but_relieved_face:', ':grinning_face:']",2,False
1314,full life,[EM]full moon[EM]video game[EM],0.1,2,semineg_text,"[':full_moon:', ':video_game:']",[EM]video game[EM]full moon[EM],"[':video_game:', ':full_moon:']",2,False
958,dirty slum,[EM]factory[EM]hospital[EM],0.1,2,semineg_text,"[':factory:', ':hospital:']",[EM]hospital[EM]factory[EM],"[':hospital:', ':factory:']",2,False
2414,clear glass,[EM]rainbow[EM]FREE button[EM],0.1,2,semineg_text,"[':rainbow:', ':FREE_button:']",[EM]FREE button[EM]rainbow[EM],"[':FREE_button:', ':rainbow:']",2,False
629,short ration,[EM]aerial tramway[EM]paintbrush[EM],0.1,2,semineg_text,"[':aerial_tramway:', ':paintbrush:']",[EM]paintbrush[EM]aerial tramway[EM],"[':paintbrush:', ':aerial_tramway:']",2,False
250,hot argument,[EM]hot springs[EM]person shrugging[EM],0.1,2,semineg_text,"[':hot_springs:', ':person_shrugging:']",[EM]person shrugging[EM]hot springs[EM],"[':person_shrugging:', ':hot_springs:']",2,False
2397,clear explanation,[EM]rainbow[EM]helicopter[EM],0.1,2,semineg_text,"[':rainbow:', ':helicopter:']",[EM]helicopter[EM]rainbow[EM],"[':helicopter:', ':rainbow:']",2,False
3523,fresh bread,[EM]turtle[EM]lemon[EM],0.1,2,semineg_text,"[':turtle:', ':lemon:']",[EM]lemon[EM]turtle[EM],"[':lemon:', ':turtle:']",2,False
2523,deep cut,[EM]thinking face[EM]neutral face[EM],0.1,2,semineg_text,"[':thinking_face:', ':neutral_face:']",[EM]neutral face[EM]thinking face[EM],"[':neutral_face:', ':thinking_face:']",2,False
266,hot forehead,[EM]hot pepper[EM]cook[EM],0.1,2,semineg_text,"[':hot_pepper:', ':cook:']",[EM]cook[EM]hot pepper[EM],"[':cook:', ':hot_pepper:']",2,False
987,dirty money,[EM]factory[EM]briefcase[EM],0.1,2,semineg_text,"[':factory:', ':briefcase:']",[EM]briefcase[EM]factory[EM],"[':briefcase:', ':factory:']",2,False
2121,wrong information,[EM]broken heart[EM]lying face[EM],0.1,2,semineg_text,"[':broken_heart:', ':lying_face:']",[EM]lying face[EM]broken heart[EM],"[':lying_face:', ':broken_heart:']",2,False
2783,high opinion,[EM]high-heeled shoe[EM]anxious face with sweat[EM],0.1,2,semineg_text,"[':high-heeled_shoe:', ':anxious_face_with_sweat:']",[EM]anxious face with sweat[EM]high-heeled shoe[EM],"[':anxious_face_with_sweat:', ':high-heeled_shoe:']",2,False
2649,high forehead,[EM]high voltage[EM]thinking face[EM],0.1,2,semineg_text,"[':high_voltage:', ':thinking_face:']",[EM]thinking face[EM]high voltage[EM],"[':thinking_face:', ':high_voltage:']",2,False
