,sentence1,sentence2,score,label,label_name,emoji_list,shuffled_sentence2,shuffled_emoji_list,num_emojis,is_repeating_emojis
1071,common land,[EM]busts in silhouette[EM]desert island[EM]raising hands[EM]busts in silhouette[EM],1.0,0,emoji_annotations_text,"[':busts_in_silhouette:', ':desert_island:', ':raising_hands:', ':busts_in_silhouette:']",[EM]desert island[EM]busts in silhouette[EM]raising hands[EM]busts in silhouette[EM],"[':desert_island:', ':busts_in_silhouette:', ':raising_hands:', ':busts_in_silhouette:']",4,False
1240,full game,[EM]bullseye[EM]basketball[EM],1.0,0,emoji_annotations_text,"[':bullseye:', ':basketball:']",[EM]basketball[EM]bullseye[EM],"[':basketball:', ':bullseye:']",2,False
2517,deep cut,[EM]face with head-bandage[EM],1.0,0,emoji_annotations_text,[':face_with_head-bandage:'],[EM]face with head-bandage[EM],[':face_with_head-bandage:'],1,False
2477,deep trance,[EM]hole[EM]eyes[EM],1.0,0,emoji_annotations_text,"[':hole:', ':eyes:']",[EM]eyes[EM]hole[EM],"[':eyes:', ':hole:']",2,False
1770,critical mass,[EM]balance scale[EM]warning[EM]warning[EM],1.0,0,emoji_annotations_text,"[':balance_scale:', ':warning:', ':warning:']",[EM]warning[EM]balance scale[EM]warning[EM],"[':warning:', ':balance_scale:', ':warning:']",3,False
1126,common housefly,[EM]house[EM]fly[EM],1.0,0,emoji_annotations_text,"[':house:', ':fly:']",[EM]fly[EM]house[EM],"[':fly:', ':house:']",2,False
1404,ample waistline,[EM]smiling face with smiling eyes[EM],1.0,0,emoji_annotations_text,[':smiling_face_with_smiling_eyes:'],[EM]smiling face with smiling eyes[EM],[':smiling_face_with_smiling_eyes:'],1,False
2715,high temperature,[EM]thermometer[EM]face with thermometer[EM],1.0,0,emoji_annotations_text,"[':thermometer:', ':face_with_thermometer:']",[EM]face with thermometer[EM]thermometer[EM],"[':face_with_thermometer:', ':thermometer:']",2,False
3279,dry critique,[EM]face with steam from nose[EM]disappointed face[EM],1.0,0,emoji_annotations_text,"[':face_with_steam_from_nose:', ':disappointed_face:']",[EM]disappointed face[EM]face with steam from nose[EM],"[':disappointed_face:', ':face_with_steam_from_nose:']",2,False
2535,deep voice,[EM]speaking head[EM]down arrow[EM],1.0,0,emoji_annotations_text,"[':speaking_head:', ':down_arrow:']",[EM]down arrow[EM]speaking head[EM],"[':down_arrow:', ':speaking_head:']",2,False
1740,low furniture,[EM]couch and lamp[EM],1.0,0,emoji_annotations_text,[':couch_and_lamp:'],[EM]couch and lamp[EM],[':couch_and_lamp:'],1,False
242,hot argument,[EM]face with symbols on mouth[EM]speech balloon[EM]pouting face[EM],1.0,0,emoji_annotations_text,"[':face_with_symbols_on_mouth:', ':speech_balloon:', ':pouting_face:']",[EM]speech balloon[EM]face with symbols on mouth[EM]pouting face[EM],"[':speech_balloon:', ':face_with_symbols_on_mouth:', ':pouting_face:']",3,False
1630,low supply,[EM]down-right arrow[EM]thumbs down[EM]slightly frowning face[EM]frowning face with open mouth[EM],1.0,0,emoji_annotations_text,"[':down-right_arrow:', ':thumbs_down:', ':slightly_frowning_face:', ':frowning_face_with_open_mouth:']",[EM]thumbs down[EM]down-right arrow[EM]slightly frowning face[EM]frowning face with open mouth[EM],"[':thumbs_down:', ':down-right_arrow:', ':slightly_frowning_face:', ':frowning_face_with_open_mouth:']",4,False
2373,clear idea,[EM]check mark[EM]light bulb[EM],1.0,0,emoji_annotations_text,"[':check_mark:', ':light_bulb:']",[EM]light bulb[EM]check mark[EM],"[':light_bulb:', ':check_mark:']",2,False
1826,critical shortage,[EM]red exclamation mark[EM]avocado[EM]red apple[EM]cheese wedge[EM]cooked rice[EM]red exclamation mark[EM]sad but relieved face[EM],1.0,0,emoji_annotations_text,"[':red_exclamation_mark:', ':avocado:', ':red_apple:', ':cheese_wedge:', ':cooked_rice:', ':red_exclamation_mark:', ':sad_but_relieved_face:']",[EM]avocado[EM]red exclamation mark[EM]red apple[EM]cheese wedge[EM]cooked rice[EM]red exclamation mark[EM]sad but relieved face[EM],"[':avocado:', ':red_exclamation_mark:', ':red_apple:', ':cheese_wedge:', ':cooked_rice:', ':red_exclamation_mark:', ':sad_but_relieved_face:']",7,False
245,hot argument,[EM]face with symbols on mouth[EM]speech balloon[EM],1.0,0,emoji_annotations_text,"[':face_with_symbols_on_mouth:', ':speech_balloon:']",[EM]speech balloon[EM]face with symbols on mouth[EM],"[':speech_balloon:', ':face_with_symbols_on_mouth:']",2,False
1445,remarkable sight,[EM]eyes[EM]framed picture[EM],1.0,0,emoji_annotations_text,"[':eyes:', ':framed_picture:']",[EM]framed picture[EM]eyes[EM],"[':framed_picture:', ':eyes:']",2,False
3483,delicate negotiation,[EM]speaking head[EM]grinning face with big eyes[EM],1.0,0,emoji_annotations_text,"[':speaking_head:', ':grinning_face_with_big_eyes:']",[EM]grinning face with big eyes[EM]speaking head[EM],"[':grinning_face_with_big_eyes:', ':speaking_head:']",2,False
1406,ample waistline,[EM]straight ruler[EM]jeans[EM],1.0,0,emoji_annotations_text,"[':straight_ruler:', ':jeans:']",[EM]jeans[EM]straight ruler[EM],"[':jeans:', ':straight_ruler:']",2,False
821,far trek,[EM]prohibited[EM]SOON arrow[EM]hiking boot[EM]person walking[EM],1.0,0,emoji_annotations_text,"[':prohibited:', ':SOON_arrow:', ':hiking_boot:', ':person_walking:']",[EM]SOON arrow[EM]prohibited[EM]hiking boot[EM]person walking[EM],"[':SOON_arrow:', ':prohibited:', ':hiking_boot:', ':person_walking:']",4,False
585,right thing,[EM]thumbs up[EM],1.0,0,emoji_annotations_text,[':thumbs_up:'],[EM]thumbs up[EM],[':thumbs_up:'],1,False
1444,remarkable sight,[EM]star-struck[EM],1.0,0,emoji_annotations_text,[':star-struck:'],[EM]star-struck[EM],[':star-struck:'],1,False
2048,wrong road,[EM]cross mark[EM]motorway[EM],1.0,0,emoji_annotations_text,"[':cross_mark:', ':motorway:']",[EM]motorway[EM]cross mark[EM],"[':motorway:', ':cross_mark:']",2,False
1809,critical temperature,[EM]thermometer[EM]red exclamation mark[EM],1.0,0,emoji_annotations_text,"[':thermometer:', ':red_exclamation_mark:']",[EM]red exclamation mark[EM]thermometer[EM],"[':red_exclamation_mark:', ':thermometer:']",2,False
1907,thin soup,[EM]hot springs[EM],1.0,0,emoji_annotations_text,[':hot_springs:'],[EM]hot springs[EM],[':hot_springs:'],1,False
91,big city,[EM]night with stars[EM]night with stars[EM]night with stars[EM]night with stars[EM]night with stars[EM],1.0,0,emoji_annotations_text,"[':night_with_stars:', ':night_with_stars:', ':night_with_stars:', ':night_with_stars:', ':night_with_stars:']",[EM]night with stars[EM]night with stars[EM]night with stars[EM]night with stars[EM]night with stars[EM],"[':night_with_stars:', ':night_with_stars:', ':night_with_stars:', ':night_with_stars:', ':night_with_stars:']",5,True
3158,constant lover,[EM]ring[EM]man with veil[EM]woman with veil[EM]man in tuxedo[EM]couple with heart[EM],1.0,0,emoji_annotations_text,"[':ring:', ':man_with_veil:', ':woman_with_veil:', ':man_in_tuxedo:', ':couple_with_heart:']",[EM]man with veil[EM]ring[EM]woman with veil[EM]man in tuxedo[EM]couple with heart[EM],"[':man_with_veil:', ':ring:', ':woman_with_veil:', ':man_in_tuxedo:', ':couple_with_heart:']",5,False
2167,warm support,[EM]fire[EM]flexed biceps light skin tone[EM],1.0,0,emoji_annotations_text,"[':fire:', ':flexed_biceps_light_skin_tone:']",[EM]flexed biceps light skin tone[EM]fire[EM],"[':flexed_biceps_light_skin_tone:', ':fire:']",2,False
1926,thin air,[EM]leaf fluttering in wind[EM],1.0,0,emoji_annotations_text,[':leaf_fluttering_in_wind:'],[EM]leaf fluttering in wind[EM],[':leaf_fluttering_in_wind:'],1,False
1703,low reservoir,[EM]down arrow[EM]woman rowing boat[EM]water wave[EM],1.0,0,emoji_annotations_text,"[':down_arrow:', ':woman_rowing_boat:', ':water_wave:']",[EM]woman rowing boat[EM]down arrow[EM]water wave[EM],"[':woman_rowing_boat:', ':down_arrow:', ':water_wave:']",3,False
2697,high mountain,[EM]mountain[EM]snow-capped mountain[EM]mount fuji[EM],1.0,0,emoji_annotations_text,"[':mountain:', ':snow-capped_mountain:', ':mount_fuji:']",[EM]snow-capped mountain[EM]mountain[EM]mount fuji[EM],"[':snow-capped_mountain:', ':mountain:', ':mount_fuji:']",3,False
3647,sound advice,[EM]ear[EM]speech balloon[EM],1.0,0,emoji_annotations_text,"[':ear:', ':speech_balloon:']",[EM]speech balloon[EM]ear[EM],"[':speech_balloon:', ':ear:']",2,False
4,big business,[EM]woman technologist[EM]money-mouth face[EM],1.0,0,emoji_annotations_text,"[':woman_technologist:', ':money-mouth_face:']",[EM]money-mouth face[EM]woman technologist[EM],"[':money-mouth_face:', ':woman_technologist:']",2,False
2197,warm debate,[EM]man detective[EM]woman detective[EM],1.0,0,emoji_annotations_text,"[':man_detective:', ':woman_detective:']",[EM]woman detective[EM]man detective[EM],"[':woman_detective:', ':man_detective:']",2,False
3178,constant pain,[EM]clockwise vertical arrows[EM]face with head-bandage[EM],1.0,0,emoji_annotations_text,"[':clockwise_vertical_arrows:', ':face_with_head-bandage:']",[EM]face with head-bandage[EM]clockwise vertical arrows[EM],"[':face_with_head-bandage:', ':clockwise_vertical_arrows:']",2,False
571,right road,[EM]motorway[EM]up-right arrow[EM],1.0,0,emoji_annotations_text,"[':motorway:', ':up-right_arrow:']",[EM]up-right arrow[EM]motorway[EM],"[':up-right_arrow:', ':motorway:']",2,False
3590,sound explanation,[EM]speaker low volume[EM]speaking head[EM],1.0,0,emoji_annotations_text,"[':speaker_low_volume:', ':speaking_head:']",[EM]speaking head[EM]speaker low volume[EM],"[':speaking_head:', ':speaker_low_volume:']",2,False
3350,effective reprimand,[EM]thumbs up[EM]face with steam from nose[EM],1.0,0,emoji_annotations_text,"[':thumbs_up:', ':face_with_steam_from_nose:']",[EM]face with steam from nose[EM]thumbs up[EM],"[':face_with_steam_from_nose:', ':thumbs_up:']",2,False
980,dirty money,[EM]smiling face with horns[EM]dollar banknote[EM]dollar banknote[EM]prohibited[EM]backhand index pointing right[EM]police officer[EM],1.0,0,emoji_annotations_text,"[':smiling_face_with_horns:', ':dollar_banknote:', ':dollar_banknote:', ':prohibited:', ':backhand_index_pointing_right:', ':police_officer:']",[EM]dollar banknote[EM]smiling face with horns[EM]dollar banknote[EM]prohibited[EM]backhand index pointing right[EM]police officer[EM],"[':dollar_banknote:', ':smiling_face_with_horns:', ':dollar_banknote:', ':prohibited:', ':backhand_index_pointing_right:', ':police_officer:']",6,False
2196,warm debate,[EM]fire[EM]speaking head[EM],1.0,0,emoji_annotations_text,"[':fire:', ':speaking_head:']",[EM]speaking head[EM]fire[EM],"[':speaking_head:', ':fire:']",2,False
2369,clear idea,[EM]magnifying glass tilted right[EM]light bulb[EM],1.0,0,emoji_annotations_text,"[':magnifying_glass_tilted_right:', ':light_bulb:']",[EM]light bulb[EM]magnifying glass tilted right[EM],"[':light_bulb:', ':magnifying_glass_tilted_right:']",2,False
1842,critical element,[EM]police car light[EM]police car light[EM],1.0,0,emoji_annotations_text,"[':police_car_light:', ':police_car_light:']",[EM]police car light[EM]police car light[EM],"[':police_car_light:', ':police_car_light:']",2,True
3349,effective reprimand,[EM]dashing away[EM]face with symbols on mouth[EM],1.0,0,emoji_annotations_text,"[':dashing_away:', ':face_with_symbols_on_mouth:']",[EM]face with symbols on mouth[EM]dashing away[EM],"[':face_with_symbols_on_mouth:', ':dashing_away:']",2,False
674,short supply,[EM]shorts[EM]electric plug[EM],1.0,0,emoji_annotations_text,"[':shorts:', ':electric_plug:']",[EM]electric plug[EM]shorts[EM],"[':electric_plug:', ':shorts:']",2,False
2884,cool room,[EM]ice[EM]house[EM],1.0,0,emoji_annotations_text,"[':ice:', ':house:']",[EM]house[EM]ice[EM],"[':house:', ':ice:']",2,False
694,short money,[EM]pinching hand[EM]heavy dollar sign[EM],1.0,0,emoji_annotations_text,"[':pinching_hand:', ':heavy_dollar_sign:']",[EM]heavy dollar sign[EM]pinching hand[EM],"[':heavy_dollar_sign:', ':pinching_hand:']",2,False
315,bright dress,[EM]dress[EM]sparkles[EM],1.0,0,emoji_annotations_text,"[':dress:', ':sparkles:']",[EM]sparkles[EM]dress[EM],"[':sparkles:', ':dress:']",2,False
2533,deep voice,[EM]speaking head[EM],1.0,0,emoji_annotations_text,[':speaking_head:'],[EM]speaking head[EM],[':speaking_head:'],1,False
2679,high building,[EM]ladder[EM]office building[EM],1.0,0,emoji_annotations_text,"[':ladder:', ':office_building:']",[EM]office building[EM]ladder[EM],"[':office_building:', ':ladder:']",2,False
1273,full attention,[EM]hundred points[EM]red exclamation mark[EM],1.0,0,emoji_annotations_text,"[':hundred_points:', ':red_exclamation_mark:']",[EM]red exclamation mark[EM]hundred points[EM],"[':red_exclamation_mark:', ':hundred_points:']",2,False
104,big tipper,[EM]yen banknote[EM]yen banknote[EM]man getting massage[EM]man getting haircut[EM],1.0,0,emoji_annotations_text,"[':yen_banknote:', ':yen_banknote:', ':man_getting_massage:', ':man_getting_haircut:']",[EM]yen banknote[EM]yen banknote[EM]man getting massage[EM]man getting haircut[EM],"[':yen_banknote:', ':yen_banknote:', ':man_getting_massage:', ':man_getting_haircut:']",4,False
2872,cool reception,[EM]neutral face[EM]waving hand[EM],1.0,0,emoji_annotations_text,"[':neutral_face:', ':waving_hand:']",[EM]waving hand[EM]neutral face[EM],"[':waving_hand:', ':neutral_face:']",2,False
1596,low hill,[EM]snow-capped mountain[EM],1.0,0,emoji_annotations_text,[':snow-capped_mountain:'],[EM]snow-capped mountain[EM],[':snow-capped_mountain:'],1,False
1838,critical element,[EM]old key[EM]warning[EM]warning[EM],1.0,0,emoji_annotations_text,"[':old_key:', ':warning:', ':warning:']",[EM]warning[EM]old key[EM]warning[EM],"[':warning:', ':old_key:', ':warning:']",3,False
2462,unclear action,[EM]red question mark[EM]red question mark[EM]red question mark[EM],1.0,0,emoji_annotations_text,"[':red_question_mark:', ':red_question_mark:', ':red_question_mark:']",[EM]red question mark[EM]red question mark[EM]red question mark[EM],"[':red_question_mark:', ':red_question_mark:', ':red_question_mark:']",3,True
2569,deep concentration,[EM]page with curl[EM]page facing up[EM]nerd face[EM]face with spiral eyes[EM],1.0,0,emoji_annotations_text,"[':page_with_curl:', ':page_facing_up:', ':nerd_face:', ':face_with_spiral_eyes:']",[EM]page facing up[EM]page with curl[EM]nerd face[EM]face with spiral eyes[EM],"[':page_facing_up:', ':page_with_curl:', ':nerd_face:', ':face_with_spiral_eyes:']",4,False
1034,common procedure,[EM]screwdriver[EM]wrench[EM]handshake[EM],1.0,0,emoji_annotations_text,"[':screwdriver:', ':wrench:', ':handshake:']",[EM]wrench[EM]screwdriver[EM]handshake[EM],"[':wrench:', ':screwdriver:', ':handshake:']",3,False
2129,wrong assumption,[EM]woman gesturing NO[EM]thinking face[EM],1.0,0,emoji_annotations_text,"[':woman_gesturing_NO:', ':thinking_face:']",[EM]thinking face[EM]woman gesturing NO[EM],"[':thinking_face:', ':woman_gesturing_NO:']",2,False
1442,remarkable sight,[EM]star-struck[EM]national park[EM],1.0,0,emoji_annotations_text,"[':star-struck:', ':national_park:']",[EM]national park[EM]star-struck[EM],"[':national_park:', ':star-struck:']",2,False
883,average size,[EM]man standing[EM]person standing[EM],1.0,0,emoji_annotations_text,"[':man_standing:', ':person_standing:']",[EM]person standing[EM]man standing[EM],"[':person_standing:', ':man_standing:']",2,False
1125,common housefly,[EM]busts in silhouette[EM]busts in silhouette[EM]fly[EM],1.0,0,emoji_annotations_text,"[':busts_in_silhouette:', ':busts_in_silhouette:', ':fly:']",[EM]busts in silhouette[EM]busts in silhouette[EM]fly[EM],"[':busts_in_silhouette:', ':busts_in_silhouette:', ':fly:']",3,False
712,short flight,[EM]shorts[EM]airplane[EM],1.0,0,emoji_annotations_text,"[':shorts:', ':airplane:']",[EM]airplane[EM]shorts[EM],"[':airplane:', ':shorts:']",2,False
37,big voice,[EM]speaking head[EM]loudspeaker[EM],1.0,0,emoji_annotations_text,"[':speaking_head:', ':loudspeaker:']",[EM]loudspeaker[EM]speaking head[EM],"[':loudspeaker:', ':speaking_head:']",2,False
1509,dull silver,[EM]new moon[EM]2nd place medal[EM],1.0,0,emoji_annotations_text,"[':new_moon:', ':2nd_place_medal:']",[EM]2nd place medal[EM]new moon[EM],"[':2nd_place_medal:', ':new_moon:']",2,False
71,big man,[EM]man standing[EM]flexed biceps[EM],1.0,0,emoji_annotations_text,"[':man_standing:', ':flexed_biceps:']",[EM]flexed biceps[EM]man standing[EM],"[':flexed_biceps:', ':man_standing:']",2,False
1979,thick smoke,[EM]dashing away[EM]dashing away[EM]fog[EM]fog[EM],1.0,0,emoji_annotations_text,"[':dashing_away:', ':dashing_away:', ':fog:', ':fog:']",[EM]dashing away[EM]dashing away[EM]fog[EM]fog[EM],"[':dashing_away:', ':dashing_away:', ':fog:', ':fog:']",4,False
1823,critical shortage,[EM]cross mark[EM]bento box[EM]cross mark[EM]baby bottle[EM],1.0,0,emoji_annotations_text,"[':cross_mark:', ':bento_box:', ':cross_mark:', ':baby_bottle:']",[EM]bento box[EM]cross mark[EM]cross mark[EM]baby bottle[EM],"[':bento_box:', ':cross_mark:', ':cross_mark:', ':baby_bottle:']",4,False
3295,dry greeting,[EM]face without mouth[EM]neutral face[EM]expressionless face[EM]waving hand[EM],1.0,0,emoji_annotations_text,"[':face_without_mouth:', ':neutral_face:', ':expressionless_face:', ':waving_hand:']",[EM]neutral face[EM]face without mouth[EM]expressionless face[EM]waving hand[EM],"[':neutral_face:', ':face_without_mouth:', ':expressionless_face:', ':waving_hand:']",4,False
899,dirty job,[EM]nauseated face[EM]luggage[EM],1.0,0,emoji_annotations_text,"[':nauseated_face:', ':luggage:']",[EM]luggage[EM]nauseated face[EM],"[':luggage:', ':nauseated_face:']",2,False
2015,thick fog,[EM]fog[EM]face in clouds[EM],1.0,0,emoji_annotations_text,"[':fog:', ':face_in_clouds:']",[EM]face in clouds[EM]fog[EM],"[':face_in_clouds:', ':fog:']",2,False
1191,heavy metal,[EM]sign of the horns[EM],1.0,0,emoji_annotations_text,[':sign_of_the_horns:'],[EM]sign of the horns[EM],[':sign_of_the_horns:'],1,False
1668,low ceiling,[EM]bank[EM],1.0,0,emoji_annotations_text,[':bank:'],[EM]bank[EM],[':bank:'],1,False
2321,clear indication,[EM]speaking head[EM]thumbs up light skin tone[EM],1.0,0,emoji_annotations_text,"[':speaking_head:', ':thumbs_up_light_skin_tone:']",[EM]thumbs up light skin tone[EM]speaking head[EM],"[':thumbs_up_light_skin_tone:', ':speaking_head:']",2,False
2653,high hope,[EM]smiling face with halo[EM]folded hands[EM],1.0,0,emoji_annotations_text,"[':smiling_face_with_halo:', ':folded_hands:']",[EM]folded hands[EM]smiling face with halo[EM],"[':folded_hands:', ':smiling_face_with_halo:']",2,False
535,right answer,[EM]check mark button[EM],1.0,0,emoji_annotations_text,[':check_mark_button:'],[EM]check mark button[EM],[':check_mark_button:'],1,False
2494,deep sigh,[EM]hole[EM]face exhaling[EM],1.0,0,emoji_annotations_text,"[':hole:', ':face_exhaling:']",[EM]face exhaling[EM]hole[EM],"[':face_exhaling:', ':hole:']",2,False
1724,low price,[EM]red triangle pointed down[EM]label[EM],1.0,0,emoji_annotations_text,"[':red_triangle_pointed_down:', ':label:']",[EM]label[EM]red triangle pointed down[EM],"[':label:', ':red_triangle_pointed_down:']",2,False
1083,common nuisance,[EM]face with symbols on mouth[EM],1.0,0,emoji_annotations_text,[':face_with_symbols_on_mouth:'],[EM]face with symbols on mouth[EM],[':face_with_symbols_on_mouth:'],1,False
331,bright room,[EM]sparkles[EM]house[EM],1.0,0,emoji_annotations_text,"[':sparkles:', ':house:']",[EM]house[EM]sparkles[EM],"[':house:', ':sparkles:']",2,False
2110,wrong information,[EM]cross mark[EM]information[EM],1.0,0,emoji_annotations_text,"[':cross_mark:', ':information:']",[EM]information[EM]cross mark[EM],"[':information:', ':cross_mark:']",2,False
1876,immediate influence,[EM]woman bowing light skin tone[EM]woman bowing light skin tone[EM],1.0,0,emoji_annotations_text,"[':woman_bowing_light_skin_tone:', ':woman_bowing_light_skin_tone:']",[EM]woman bowing light skin tone[EM]woman bowing light skin tone[EM],"[':woman_bowing_light_skin_tone:', ':woman_bowing_light_skin_tone:']",2,True
1387,ample supply,[EM]smiling face with smiling eyes[EM]chart increasing[EM],1.0,0,emoji_annotations_text,"[':smiling_face_with_smiling_eyes:', ':chart_increasing:']",[EM]chart increasing[EM]smiling face with smiling eyes[EM],"[':chart_increasing:', ':smiling_face_with_smiling_eyes:']",2,False
1510,dull silver,[EM]2nd place medal[EM]gear[EM]new moon[EM],1.0,0,emoji_annotations_text,"[':2nd_place_medal:', ':gear:', ':new_moon:']",[EM]gear[EM]2nd place medal[EM]new moon[EM],"[':gear:', ':2nd_place_medal:', ':new_moon:']",3,False
1259,full auditorium,[EM]Japanese no vacancy button[EM]school[EM],1.0,0,emoji_annotations_text,"[':Japanese_no_vacancy_button:', ':school:']",[EM]school[EM]Japanese no vacancy button[EM],"[':school:', ':Japanese_no_vacancy_button:']",2,False
3484,delicate negotiation,[EM]handshake[EM]dove[EM]peace symbol[EM],1.0,0,emoji_annotations_text,"[':handshake:', ':dove:', ':peace_symbol:']",[EM]dove[EM]handshake[EM]peace symbol[EM],"[':dove:', ':handshake:', ':peace_symbol:']",3,False
35,big voice,[EM]loudspeaker[EM]megaphone[EM],1.0,0,emoji_annotations_text,"[':loudspeaker:', ':megaphone:']",[EM]megaphone[EM]loudspeaker[EM],"[':megaphone:', ':loudspeaker:']",2,False
262,hot forehead,[EM]face with thermometer[EM]face with head-bandage[EM],1.0,0,emoji_annotations_text,"[':face_with_thermometer:', ':face_with_head-bandage:']",[EM]face with head-bandage[EM]face with thermometer[EM],"[':face_with_head-bandage:', ':face_with_thermometer:']",2,False
2850,cool relation,[EM]ice[EM]men holding hands[EM],1.0,0,emoji_annotations_text,"[':ice:', ':men_holding_hands:']",[EM]men holding hands[EM]ice[EM],"[':men_holding_hands:', ':ice:']",2,False
3592,sound explanation,[EM]person raising hand[EM]deaf woman[EM]thumbs up[EM],1.0,0,emoji_annotations_text,"[':person_raising_hand:', ':deaf_woman:', ':thumbs_up:']",[EM]deaf woman[EM]person raising hand[EM]thumbs up[EM],"[':deaf_woman:', ':person_raising_hand:', ':thumbs_up:']",3,False
2031,wrong paper,[EM]cross mark[EM]scroll[EM],1.0,0,emoji_annotations_text,"[':cross_mark:', ':scroll:']",[EM]scroll[EM]cross mark[EM],"[':scroll:', ':cross_mark:']",2,False
2147,wrong time,[EM]cross mark[EM]stopwatch[EM]alarm clock[EM],1.0,0,emoji_annotations_text,"[':cross_mark:', ':stopwatch:', ':alarm_clock:']",[EM]stopwatch[EM]cross mark[EM]alarm clock[EM],"[':stopwatch:', ':cross_mark:', ':alarm_clock:']",3,False
3588,sound explanation,[EM]speaking head[EM]ear[EM]thumbs up[EM],1.0,0,emoji_annotations_text,"[':speaking_head:', ':ear:', ':thumbs_up:']",[EM]ear[EM]speaking head[EM]thumbs up[EM],"[':ear:', ':speaking_head:', ':thumbs_up:']",3,False
411,dark undercurrent,[EM]spade suit[EM]angry face with horns[EM],1.0,0,emoji_annotations_text,"[':spade_suit:', ':angry_face_with_horns:']",[EM]angry face with horns[EM]spade suit[EM],"[':angry_face_with_horns:', ':spade_suit:']",2,False
2515,deep cut,[EM]index pointing up[EM]kitchen knife[EM]drop of blood[EM]drop of blood[EM],1.0,0,emoji_annotations_text,"[':index_pointing_up:', ':kitchen_knife:', ':drop_of_blood:', ':drop_of_blood:']",[EM]kitchen knife[EM]index pointing up[EM]drop of blood[EM]drop of blood[EM],"[':kitchen_knife:', ':index_pointing_up:', ':drop_of_blood:', ':drop_of_blood:']",4,False
2168,warm support,[EM]thermometer[EM]flexed biceps[EM],1.0,0,emoji_annotations_text,"[':thermometer:', ':flexed_biceps:']",[EM]flexed biceps[EM]thermometer[EM],"[':flexed_biceps:', ':thermometer:']",2,False
3571,fresh air,[EM]dashing away[EM]nose[EM]no smoking[EM],1.0,0,emoji_annotations_text,"[':dashing_away:', ':nose:', ':no_smoking:']",[EM]nose[EM]dashing away[EM]no smoking[EM],"[':nose:', ':dashing_away:', ':no_smoking:']",3,False
3059,domestic animal,[EM]dog face[EM]cat face[EM]rabbit face[EM],1.0,0,emoji_annotations_text,"[':dog_face:', ':cat_face:', ':rabbit_face:']",[EM]cat face[EM]dog face[EM]rabbit face[EM],"[':cat_face:', ':dog_face:', ':rabbit_face:']",3,False
1341,little man,[EM]flexed biceps[EM]boy[EM],1.0,0,emoji_annotations_text,"[':flexed_biceps:', ':boy:']",[EM]boy[EM]flexed biceps[EM],"[':boy:', ':flexed_biceps:']",2,False
390,dark glass,[EM]new moon[EM]wine glass[EM],1.0,0,emoji_annotations_text,"[':new_moon:', ':wine_glass:']",[EM]wine glass[EM]new moon[EM],"[':wine_glass:', ':new_moon:']",2,False
660,short smokestack,[EM]pinching hand[EM]nut and bolt[EM]gear[EM],1.0,0,emoji_annotations_text,"[':pinching_hand:', ':nut_and_bolt:', ':gear:']",[EM]nut and bolt[EM]pinching hand[EM]gear[EM],"[':nut_and_bolt:', ':pinching_hand:', ':gear:']",3,False
1090,common nuisance,[EM]squinting face with tongue[EM]squinting face with tongue[EM]counterclockwise arrows button[EM],1.0,0,emoji_annotations_text,"[':squinting_face_with_tongue:', ':squinting_face_with_tongue:', ':counterclockwise_arrows_button:']",[EM]squinting face with tongue[EM]squinting face with tongue[EM]counterclockwise arrows button[EM],"[':squinting_face_with_tongue:', ':squinting_face_with_tongue:', ':counterclockwise_arrows_button:']",3,False
3180,constant pain,[EM]sad but relieved face[EM]syringe[EM]face with head-bandage[EM],1.0,0,emoji_annotations_text,"[':sad_but_relieved_face:', ':syringe:', ':face_with_head-bandage:']",[EM]syringe[EM]sad but relieved face[EM]face with head-bandage[EM],"[':syringe:', ':sad_but_relieved_face:', ':face_with_head-bandage:']",3,False
3073,ineffectual ruler,[EM]thumbs down[EM]prince[EM]princess[EM],1.0,0,emoji_annotations_text,"[':thumbs_down:', ':prince:', ':princess:']",[EM]prince[EM]thumbs down[EM]princess[EM],"[':prince:', ':thumbs_down:', ':princess:']",3,False
3026,domestic happiness,[EM]house with garden[EM]smiling face with hearts[EM]baby bottle[EM]baby[EM]money bag[EM],1.0,0,emoji_annotations_text,"[':house_with_garden:', ':smiling_face_with_hearts:', ':baby_bottle:', ':baby:', ':money_bag:']",[EM]smiling face with hearts[EM]house with garden[EM]baby bottle[EM]baby[EM]money bag[EM],"[':smiling_face_with_hearts:', ':house_with_garden:', ':baby_bottle:', ':baby:', ':money_bag:']",5,False
1141,common man,[EM]palms up together[EM]man[EM],1.0,0,emoji_annotations_text,"[':palms_up_together:', ':man:']",[EM]man[EM]palms up together[EM],"[':man:', ':palms_up_together:']",2,False
2339,clear air,[EM]thumbs up light skin tone[EM]wind face[EM],1.0,0,emoji_annotations_text,"[':thumbs_up_light_skin_tone:', ':wind_face:']",[EM]wind face[EM]thumbs up light skin tone[EM],"[':wind_face:', ':thumbs_up_light_skin_tone:']",2,False
1050,common knowledge,[EM]play button[EM]brain[EM],1.0,0,emoji_annotations_text,"[':play_button:', ':brain:']",[EM]brain[EM]play button[EM],"[':brain:', ':play_button:']",2,False
334,bright room,[EM]light bulb[EM]wedding[EM],1.0,0,emoji_annotations_text,"[':light_bulb:', ':wedding:']",[EM]wedding[EM]light bulb[EM],"[':wedding:', ':light_bulb:']",2,False
