,sentence1,sentence2,score,label,label_name,emoji_list
1992,warm coat,[EM]sparkling heart[EM]handshake[EM],0.1,2,semineg_text,"[':sparkling_heart:', ':handshake:']"
1274,ample supply,[EM]call me hand[EM]house[EM],0.1,2,semineg_text,"[':call_me_hand:', ':house:']"
3013,delicate wing,[EM]fireworks[EM]shaved ice[EM],0.1,2,semineg_text,"[':fireworks:', ':shaved_ice:']"
240,hot merchandise,[EM]hot springs[EM]oncoming fist[EM],0.1,2,semineg_text,"[':hot_springs:', ':oncoming_fist:']"
1744,thick soup,[EM]goblin[EM]fog[EM],0.1,2,semineg_text,"[':goblin:', ':fog:']"
2439,high risk,[EM]high voltage[EM]mountain[EM],0.1,2,semineg_text,"[':high_voltage:', ':mountain:']"
3012,delicate wing,[EM]fireworks[EM]handshake[EM],0.1,2,semineg_text,"[':fireworks:', ':handshake:']"
1566,low furniture,[EM]speaker low volume[EM]cloud[EM],0.1,2,semineg_text,"[':speaker_low_volume:', ':cloud:']"
1038,common man,[EM]face with thermometer[EM]sailboat[EM],0.1,2,semineg_text,"[':face_with_thermometer:', ':sailboat:']"
32,big expenditure,[EM]grinning face[EM]cityscape[EM],0.1,2,semineg_text,"[':grinning_face:', ':cityscape:']"
852,dirty job,[EM]factory[EM]military medal[EM],0.1,2,semineg_text,"[':factory:', ':military_medal:']"
640,short hair,[EM]tram[EM]pensive face[EM],0.1,2,semineg_text,"[':tram:', ':pensive_face:']"
2186,unclear action,[EM]rainbow[EM]computer disk[EM],0.1,2,semineg_text,"[':rainbow:', ':computer_disk:']"
1447,low hill,[EM]speaker low volume[EM]bow and arrow[EM],0.1,2,semineg_text,"[':speaker_low_volume:', ':bow_and_arrow:']"
2616,inadequate staff,[EM]disappointed face[EM]BACK arrow[EM],0.1,2,semineg_text,"[':disappointed_face:', ':BACK_arrow:']"
2954,foreign nation,[EM]fireworks[EM]China[EM],0.1,2,semineg_text,"[':fireworks:', ':China:']"
1446,low hill,[EM]speaker low volume[EM]office building[EM],0.1,2,semineg_text,"[':speaker_low_volume:', ':office_building:']"
1754,thick smoke,[EM]cocktail glass[EM]helicopter[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':helicopter:']"
403,dark day,[EM]bright button[EM]dress[EM],0.1,2,semineg_text,"[':bright_button:', ':dress:']"
1839,wrong way,[EM]hollow red circle[EM]information[EM],0.1,2,semineg_text,"[':hollow_red_circle:', ':information:']"
2528,cool relation,[EM]disappointed face[EM]BACK arrow[EM],0.1,2,semineg_text,"[':disappointed_face:', ':BACK_arrow:']"
592,right thing,[EM]backhand index pointing right[EM]motorway[EM],0.1,2,semineg_text,"[':backhand_index_pointing_right:', ':motorway:']"
732,short story,[EM]tram car[EM]money bag[EM],0.1,2,semineg_text,"[':tram_car:', ':money_bag:']"
2965,foreign city,[EM]sneezing face[EM]anxious face with sweat[EM],0.1,2,semineg_text,"[':sneezing_face:', ':anxious_face_with_sweat:']"
2132,clear glass,[EM]rainbow[EM]computer disk[EM],0.1,2,semineg_text,"[':rainbow:', ':computer_disk:']"
1067,common brand,[EM]face with thermometer[EM]dove[EM],0.1,2,semineg_text,"[':face_with_thermometer:', ':dove:']"
2081,clear case,[EM]rainbow[EM]water buffalo[EM],0.1,2,semineg_text,"[':rainbow:', ':water_buffalo:']"
1593,critical mass,[EM]unamused face[EM],0.1,2,semineg_text,[':unamused_face:']
2783,constant pain,[EM]O button (blood type)[EM]red heart[EM],0.1,2,semineg_text,"[':O_button_(blood_type):', ':red_heart:']"
1580,critical illness,[EM]unamused face[EM],0.1,2,semineg_text,[':unamused_face:']
2353,high hope,[EM][EM],0.1,2,semineg_text,[]
3119,sound approach,[EM]speaker high volume[EM]bell[EM],0.1,2,semineg_text,"[':speaker_high_volume:', ':bell:']"
1081,heavy metal,[EM]full moon[EM]person bouncing ball[EM],0.1,2,semineg_text,"[':full_moon:', ':person_bouncing_ball:']"
65,big group,[EM]grinning face[EM]sad but relieved face[EM],0.1,2,semineg_text,"[':grinning_face:', ':sad_but_relieved_face:']"
772,far side,[EM]dashing away[EM]map of Japan[EM],0.1,2,semineg_text,"[':dashing_away:', ':map_of_Japan:']"
2702,ineffectual ruler,[EM]violin[EM]pensive face[EM],0.1,2,semineg_text,"[':violin:', ':pensive_face:']"
744,short life,[EM]tram[EM]shallow pan of food[EM],0.1,2,semineg_text,"[':tram:', ':shallow_pan_of_food:']"
917,dirty money,[EM]factory[EM]military medal[EM],0.1,2,semineg_text,"[':factory:', ':military_medal:']"
995,common nuisance,[EM]face with thermometer[EM]sailboat[EM],0.1,2,semineg_text,"[':face_with_thermometer:', ':sailboat:']"
517,right side,[EM]down-right arrow[EM]raised hand[EM],0.1,2,semineg_text,"[':down-right_arrow:', ':raised_hand:']"
1869,wrong information,[EM]hollow red circle[EM]mantelpiece clock[EM],0.1,2,semineg_text,"[':hollow_red_circle:', ':mantelpiece_clock:']"
3078,fresh lettuce,[EM]speaker high volume[EM]right arrow curving up[EM],0.1,2,semineg_text,"[':speaker_high_volume:', ':right_arrow_curving_up:']"
2077,clear case,[EM]rainbow[EM]helicopter[EM],0.1,2,semineg_text,"[':rainbow:', ':helicopter:']"
3066,fresh scent,[EM]speaker high volume[EM]wastebasket[EM],0.1,2,semineg_text,"[':speaker_high_volume:', ':wastebasket:']"
257,hot temper,[EM]hot pepper[EM]cook[EM],0.1,2,semineg_text,"[':hot_pepper:', ':cook:']"
2065,clear air,[EM]confounded face[EM]bookmark tabs[EM],0.1,2,semineg_text,"[':confounded_face:', ':bookmark_tabs:']"
2190,unclear action,[EM]rainbow[EM]water buffalo[EM],0.1,2,semineg_text,"[':rainbow:', ':water_buffalo:']"
2233,deep cut,[EM]thinking face[EM]face screaming in fear[EM],0.1,2,semineg_text,"[':thinking_face:', ':face_screaming_in_fear:']"
1460,low sun,[EM]speaker low volume[EM]cloud[EM],0.1,2,semineg_text,"[':speaker_low_volume:', ':cloud:']"
2836,dry paint,[EM]ambulance[EM]motor scooter[EM],0.1,2,semineg_text,"[':ambulance:', ':motor_scooter:']"
2044,clear indication,[EM]rainbow[EM]glass of milk[EM],0.1,2,semineg_text,"[':rainbow:', ':glass_of_milk:']"
388,dark shadow,[EM]new moon[EM]wine glass[EM],0.1,2,semineg_text,"[':new_moon:', ':wine_glass:']"
2247,deep voice,[EM]thinking face[EM]face screaming in fear[EM],0.1,2,semineg_text,"[':thinking_face:', ':face_screaming_in_fear:']"
2754,intelligent solution,[EM]dolphin[EM]exclamation question mark[EM],0.1,2,semineg_text,"[':dolphin:', ':exclamation_question_mark:']"
3143,sound advice,[EM]speaker high volume[EM]ghost[EM],0.1,2,semineg_text,"[':speaker_high_volume:', ':ghost:']"
1632,critical shortage,[EM]unamused face[EM]thermometer[EM],0.1,2,semineg_text,"[':unamused_face:', ':thermometer:']"
1207,little boy,[EM]eyes[EM],0.1,2,semineg_text,[':eyes:']
1474,low supply,[EM]speaker low volume[EM]sun[EM],0.1,2,semineg_text,"[':speaker_low_volume:', ':sun:']"
2676,domestic chore,[EM]violin[EM]pensive face[EM],0.1,2,semineg_text,"[':violin:', ':pensive_face:']"
1021,common housefly,[EM]face with thermometer[EM]person shrugging[EM],0.1,2,semineg_text,"[':face_with_thermometer:', ':person_shrugging:']"
1159,full attention,[EM]full moon[EM]pensive face[EM],0.1,2,semineg_text,"[':full_moon:', ':pensive_face:']"
2330,high forehead,[EM]high voltage[EM]mountain[EM],0.1,2,semineg_text,"[':high_voltage:', ':mountain:']"
2286,deep sleep,[EM]thinking face[EM]frowning face with open mouth[EM],0.1,2,semineg_text,"[':thinking_face:', ':frowning_face_with_open_mouth:']"
1656,immediate reply,[EM]unamused face[EM]sun behind large cloud[EM],0.1,2,semineg_text,"[':unamused_face:', ':sun_behind_large_cloud:']"
1064,common brand,[EM]face with thermometer[EM]tractor[EM],0.1,2,semineg_text,"[':face_with_thermometer:', ':tractor:']"
1341,dull mood,[EM]nerd face[EM]bouquet[EM],0.1,2,semineg_text,"[':nerd_face:', ':bouquet:']"
2370,high building,[EM]high voltage[EM]thinking face[EM],0.1,2,semineg_text,"[':high_voltage:', ':thinking_face:']"
2832,dry paint,[EM]cloud with rain[EM]tractor[EM],0.1,2,semineg_text,"[':cloud_with_rain:', ':tractor:']"
2347,high hope,[EM]high voltage[EM]office building[EM],0.1,2,semineg_text,"[':high_voltage:', ':office_building:']"
1633,critical shortage,[EM]unamused face[EM]radio button[EM],0.1,2,semineg_text,"[':unamused_face:', ':radio_button:']"
315,bright future,[EM]new moon[EM]calendar[EM],0.1,2,semineg_text,"[':new_moon:', ':calendar:']"
1539,low reservoir,[EM]speaker low volume[EM]label[EM],0.1,2,semineg_text,"[':speaker_low_volume:', ':label:']"
2215,deep sigh,[EM]thinking face[EM]microphone[EM],0.1,2,semineg_text,"[':thinking_face:', ':microphone:']"
1712,thin air,[EM]cocktail glass[EM]left-right arrow[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':left-right_arrow:']"
318,bright future,[EM]new moon[EM]repeat single button[EM],0.1,2,semineg_text,"[':new_moon:', ':repeat_single_button:']"
1382,dull silver,[EM]house with garden[EM]repeat single button[EM],0.1,2,semineg_text,"[':house_with_garden:', ':repeat_single_button:']"
2997,delicate china,[EM]fireworks[EM]oncoming bus[EM],0.1,2,semineg_text,"[':fireworks:', ':oncoming_bus:']"
1343,dull mood,[EM]house with garden[EM]repeat single button[EM],0.1,2,semineg_text,"[':house_with_garden:', ':repeat_single_button:']"
798,far country,[EM]OK button[EM]people wrestling[EM],0.1,2,semineg_text,"[':OK_button:', ':people_wrestling:']"
617,short ration,[EM]aerial tramway[EM]man blond hair[EM],0.1,2,semineg_text,"[':aerial_tramway:', ':man_blond_hair:']"
1381,dull silver,[EM]nerd face[EM]glowing star[EM],0.1,2,semineg_text,"[':nerd_face:', ':glowing_star:']"
1923,warm greeting,[EM]hot springs[EM]women’s room[EM],0.1,2,semineg_text,"[':hot_springs:', ':women’s_room:']"
1697,thin soup,[EM]cocktail glass[EM]helicopter[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':helicopter:']"
1783,thick fog,[EM]cocktail glass[EM]left-right arrow[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':left-right_arrow:']"
121,big tipper,[EM]grinning face[EM]man[EM],0.1,2,semineg_text,"[':grinning_face:', ':man:']"
2733,intelligent question,[EM]door[EM]upside-down face[EM],0.1,2,semineg_text,"[':door:', ':upside-down_face:']"
2039,clear indication,[EM]rainbow[EM]artist palette[EM],0.1,2,semineg_text,"[':rainbow:', ':artist_palette:']"
1800,wrong paper,[EM]hollow red circle[EM]mantelpiece clock[EM],0.1,2,semineg_text,"[':hollow_red_circle:', ':mantelpiece_clock:']"
1604,critical stage,[EM]unamused face[EM]sun behind large cloud[EM],0.1,2,semineg_text,"[':unamused_face:', ':sun_behind_large_cloud:']"
3145,sound advice,[EM]speaker high volume[EM]wastebasket[EM],0.1,2,semineg_text,"[':speaker_high_volume:', ':wastebasket:']"
14,big business,[EM]grinning face[EM]cityscape[EM],0.1,2,semineg_text,"[':grinning_face:', ':cityscape:']"
2060,clear air,[EM]rainbow[EM]light bulb[EM],0.1,2,semineg_text,"[':rainbow:', ':light_bulb:']"
2756,intelligent solution,[EM]O button (blood type)[EM]red heart[EM],0.1,2,semineg_text,"[':O_button_(blood_type):', ':red_heart:']"
605,short holiday,[EM]tram car[EM]airplane[EM],0.1,2,semineg_text,"[':tram_car:', ':airplane:']"
2794,internal organ,[EM]dolphin[EM]pensive face[EM],0.1,2,semineg_text,"[':dolphin:', ':pensive_face:']"
2888,dry climate,[EM]ambulance[EM]motor scooter[EM],0.1,2,semineg_text,"[':ambulance:', ':motor_scooter:']"
941,dirty fighter,[EM]factory[EM]flexed biceps[EM],0.1,2,semineg_text,"[':factory:', ':flexed_biceps:']"
2059,clear air,[EM]rainbow[EM]computer disk[EM],0.1,2,semineg_text,"[':rainbow:', ':computer_disk:']"
2204,deep trance,[EM]thinking face[EM]person in bed[EM],0.1,2,semineg_text,"[':thinking_face:', ':person_in_bed:']"
1726,thin line,[EM]cocktail glass[EM]helicopter[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':helicopter:']"
2834,dry paint,[EM]cloud with rain[EM]handshake[EM],0.1,2,semineg_text,"[':cloud_with_rain:', ':handshake:']"
680,short money,[EM]tram[EM]shallow pan of food[EM],0.1,2,semineg_text,"[':tram:', ':shallow_pan_of_food:']"
2494,high point,[EM]high voltage[EM]thermometer[EM],0.1,2,semineg_text,"[':high_voltage:', ':thermometer:']"
696,short flight,[EM]tram[EM]shallow pan of food[EM],0.1,2,semineg_text,"[':tram:', ':shallow_pan_of_food:']"
384,dark shadow,[EM]bright button[EM]sun[EM],0.1,2,semineg_text,"[':bright_button:', ':sun:']"
2345,high hope,[EM]high voltage[EM]bookmark[EM],0.1,2,semineg_text,"[':high_voltage:', ':bookmark:']"
1201,little boy,[EM]call me hand[EM]man[EM],0.1,2,semineg_text,"[':call_me_hand:', ':man:']"
136,big day,[EM]grinning face[EM]sad but relieved face[EM],0.1,2,semineg_text,"[':grinning_face:', ':sad_but_relieved_face:']"
2491,high point,[EM]high voltage[EM]folded hands[EM],0.1,2,semineg_text,"[':high_voltage:', ':folded_hands:']"
1518,low bow,[EM]speaker low volume[EM]foggy[EM],0.1,2,semineg_text,"[':speaker_low_volume:', ':foggy:']"
1715,thin air,[EM]goblin[EM]ice cream[EM],0.1,2,semineg_text,"[':goblin:', ':ice_cream:']"
2282,deep sleep,[EM]thinking face[EM]double exclamation mark[EM],0.1,2,semineg_text,"[':thinking_face:', ':double_exclamation_mark:']"
2371,high building,[EM][EM],0.1,2,semineg_text,[]
992,common nuisance,[EM]face with thermometer[EM]chains[EM],0.1,2,semineg_text,"[':face_with_thermometer:', ':chains:']"
1994,warm coat,[EM]hot springs[EM]women’s room[EM],0.1,2,semineg_text,"[':hot_springs:', ':women’s_room:']"
1379,dull silver,[EM]nerd face[EM]cityscape at dusk[EM],0.1,2,semineg_text,"[':nerd_face:', ':cityscape_at_dusk:']"
861,dirty foot,[EM]factory[EM]duck[EM],0.1,2,semineg_text,"[':factory:', ':duck:']"
1063,common brand,[EM]face with thermometer[EM]person shrugging[EM],0.1,2,semineg_text,"[':face_with_thermometer:', ':person_shrugging:']"
703,short flight,[EM]tram[EM]pensive face[EM],0.1,2,semineg_text,"[':tram:', ':pensive_face:']"
51,big voice,[EM]grinning face[EM][EM],0.1,2,semineg_text,"[':grinning_face:', '-']"
1434,cozy room,[EM]nerd face[EM]glowing star[EM],0.1,2,semineg_text,"[':nerd_face:', ':glowing_star:']"
99,big city,[EM]grinning face[EM]person in suit levitating[EM],0.1,2,semineg_text,"[':grinning_face:', ':person_in_suit_levitating:']"
1853,wrong medicine,[EM]hollow red circle[EM]information[EM],0.1,2,semineg_text,"[':hollow_red_circle:', ':information:']"
1702,thin soup,[EM]goblin[EM]fog[EM],0.1,2,semineg_text,"[':goblin:', ':fog:']"
2999,delicate china,[EM]fireworks[EM]shaved ice[EM],0.1,2,semineg_text,"[':fireworks:', ':shaved_ice:']"
875,dirty dish,[EM]factory[EM]flexed biceps[EM],0.1,2,semineg_text,"[':factory:', ':flexed_biceps:']"
1892,wrong time,[EM]hollow red circle[EM]motorway[EM],0.1,2,semineg_text,"[':hollow_red_circle:', ':motorway:']"
1113,heavy fog,[EM]full moon[EM]glass of milk[EM],0.1,2,semineg_text,"[':full_moon:', ':glass_of_milk:']"
1577,critical illness,[EM]unamused face[EM]sun behind large cloud[EM],0.1,2,semineg_text,"[':unamused_face:', ':sun_behind_large_cloud:']"
2173,clear-cut evidence,[EM]confounded face[EM]bookmark tabs[EM],0.1,2,semineg_text,"[':confounded_face:', ':bookmark_tabs:']"
2436,high risk,[EM]high-heeled shoe[EM]anxious face with sweat[EM],0.1,2,semineg_text,"[':high-heeled_shoe:', ':anxious_face_with_sweat:']"
573,right road,[EM]down-right arrow[EM]raised hand[EM],0.1,2,semineg_text,"[':down-right_arrow:', ':raised_hand:']"
2300,deep breath,[EM]thinking face[EM]person in bed[EM],0.1,2,semineg_text,"[':thinking_face:', ':person_in_bed:']"
1621,critical temperature,[EM]SOS button[EM]right arrow curving left[EM],0.1,2,semineg_text,"[':SOS_button:', ':right_arrow_curving_left:']"
1023,common housefly,[EM]face with thermometer[EM]face with head-bandage[EM],0.1,2,semineg_text,"[':face_with_thermometer:', ':face_with_head-bandage:']"
389,dark shadow,[EM]new moon[EM]information[EM],0.1,2,semineg_text,"[':new_moon:', ':information:']"
1977,warm climate,[EM]tropical fish[EM]reminder ribbon[EM],0.1,2,semineg_text,"[':tropical_fish:', ':reminder_ribbon:']"
1756,thick smoke,[EM]goblin[EM]spoon[EM],0.1,2,semineg_text,"[':goblin:', ':spoon:']"
1327,remarkable sight,[EM]call me hand[EM]house[EM],0.1,2,semineg_text,"[':call_me_hand:', ':house:']"
1435,cozy room,[EM]house with garden[EM]repeat single button[EM],0.1,2,semineg_text,"[':house_with_garden:', ':repeat_single_button:']"
1185,full life,[EM]check mark[EM]fog[EM],0.1,2,semineg_text,"[':check_mark:', ':fog:']"
2998,delicate china,[EM]fireworks[EM]handshake[EM],0.1,2,semineg_text,"[':fireworks:', ':handshake:']"
49,big voice,[EM]grinning face[EM]man[EM],0.1,2,semineg_text,"[':grinning_face:', ':man:']"
335,bright sun,[EM]new moon[EM]information[EM],0.1,2,semineg_text,"[':new_moon:', ':information:']"
3100,sound explanation,[EM]woman tipping hand[EM]bread[EM],0.1,2,semineg_text,"[':woman_tipping_hand:', ':bread:']"
1907,warm support,[EM]desert[EM]expressionless face[EM],0.1,2,semineg_text,"[':desert:', ':expressionless_face:']"
2010,warm personality,[EM]hot springs[EM]fish[EM],0.1,2,semineg_text,"[':hot_springs:', ':fish:']"
3090,fresh air,[EM]speaker high volume[EM]ghost[EM],0.1,2,semineg_text,"[':speaker_high_volume:', ':ghost:']"
460,dark corner,[EM]new moon[EM]wine glass[EM],0.1,2,semineg_text,"[':new_moon:', ':wine_glass:']"
2328,high forehead,[EM]high voltage[EM]folded hands[EM],0.1,2,semineg_text,"[':high_voltage:', ':folded_hands:']"
2040,clear indication,[EM]rainbow[EM]helicopter[EM],0.1,2,semineg_text,"[':rainbow:', ':helicopter:']"
3077,fresh lettuce,[EM]speaker high volume[EM]ghost[EM],0.1,2,semineg_text,"[':speaker_high_volume:', ':ghost:']"
2656,domestic worry,[EM]mouse face[EM]woman health worker medium-dark skin tone[EM],0.1,2,semineg_text,"[':mouse_face:', ':woman_health_worker_medium-dark_skin_tone:']"
1276,ample supply,[EM]running shirt[EM],0.1,2,semineg_text,[':running_shirt:']
442,dark undercurrent,[EM]new moon[EM]calendar[EM],0.1,2,semineg_text,"[':new_moon:', ':calendar:']"
670,short supply,[EM]tram[EM]closed book[EM],0.1,2,semineg_text,"[':tram:', ':closed_book:']"
1036,common man,[EM]face with thermometer[EM]tractor[EM],0.1,2,semineg_text,"[':face_with_thermometer:', ':tractor:']"
2734,intelligent question,[EM]door[EM]timer clock[EM],0.1,2,semineg_text,"[':door:', ':timer_clock:']"
2667,domestic happiness,[EM]water buffalo[EM]pig[EM],0.1,2,semineg_text,"[':water_buffalo:', ':pig:']"
2629,idyllic life,[EM]mouse face[EM]triangular ruler[EM],0.1,2,semineg_text,"[':mouse_face:', ':triangular_ruler:']"
1069,common brand,[EM]face with thermometer[EM]sad but relieved face[EM],0.1,2,semineg_text,"[':face_with_thermometer:', ':sad_but_relieved_face:']"
2189,unclear action,[EM]rainbow[EM]glass of milk[EM],0.1,2,semineg_text,"[':rainbow:', ':glass_of_milk:']"
998,common nuisance,[EM]face with thermometer[EM]sad but relieved face[EM],0.1,2,semineg_text,"[':face_with_thermometer:', ':sad_but_relieved_face:']"
401,dark day,[EM]bright button[EM]crystal ball[EM],0.1,2,semineg_text,"[':bright_button:', ':crystal_ball:']"
2513,cool drink,[EM]expressionless face[EM]person lifting weights[EM],0.1,2,semineg_text,"[':expressionless_face:', ':person_lifting_weights:']"
2424,high ceiling,[EM]high voltage[EM]thinking face[EM],0.1,2,semineg_text,"[':high_voltage:', ':thinking_face:']"
2531,cool relation,[EM]woman superhero medium-dark skin tone[EM]men holding hands dark skin tone medium skin tone[EM],0.05,3,randneg_text,"[':woman_superhero_medium-dark_skin_tone:', ':men_holding_hands_dark_skin_tone_medium_skin_tone:']"
1028,common housefly,[EM]kiss person person medium skin tone dark skin tone[EM]man playing handball medium-light skin tone[EM],0.05,3,randneg_text,"[':kiss_person_person_medium_skin_tone_dark_skin_tone:', ':man_playing_handball_medium-light_skin_tone:']"
765,far journey,[EM]closed mailbox with raised flag[EM]man elf dark skin tone[EM],0.05,3,randneg_text,"[':closed_mailbox_with_raised_flag:', ':man_elf_dark_skin_tone:']"
2102,clear idea,[EM]dotted line face[EM]girl medium-dark skin tone[EM],0.05,3,randneg_text,"[':dotted_line_face:', ':girl_medium-dark_skin_tone:']"
704,short flight,[EM]house with garden[EM]woman kneeling dark skin tone[EM],0.05,3,randneg_text,"[':house_with_garden:', ':woman_kneeling_dark_skin_tone:']"
1884,wrong assumption,[EM]low battery[EM]person playing water polo light skin tone[EM],0.05,3,randneg_text,"[':low_battery:', ':person_playing_water_polo_light_skin_tone:']"
446,dark undercurrent,[EM]man raising hand[EM]person wearing turban medium-light skin tone[EM],0.05,3,randneg_text,"[':man_raising_hand:', ':person_wearing_turban_medium-light_skin_tone:']"
2445,high risk,[EM]game die[EM]man guard medium skin tone[EM],0.05,3,randneg_text,"[':game_die:', ':man_guard_medium_skin_tone:']"
2373,high building,[EM]watch[EM]handshake light skin tone medium-dark skin tone[EM],0.05,3,randneg_text,"[':watch:', ':handshake_light_skin_tone_medium-dark_skin_tone:']"
1296,ample waistline,[EM]card index dividers[EM]man light skin tone curly hair[EM],0.05,3,randneg_text,"[':card_index_dividers:', ':man_light_skin_tone_curly_hair:']"
688,short money,[EM]Iran[EM]mountain[EM],0.05,3,randneg_text,"[':Iran:', ':mountain:']"
2722,ineffectual therapy,[EM]kiss man man medium skin tone dark skin tone[EM]Tanzania[EM],0.05,3,randneg_text,"[':kiss_man_man_medium_skin_tone_dark_skin_tone:', ':Tanzania:']"
801,far country,[EM]bikini[EM]woman cartwheeling medium-light skin tone[EM],0.05,3,randneg_text,"[':bikini:', ':woman_cartwheeling_medium-light_skin_tone:']"
1481,low supply,[EM]person taking bath dark skin tone[EM]man supervillain medium-light skin tone[EM],0.05,3,randneg_text,"[':person_taking_bath_dark_skin_tone:', ':man_supervillain_medium-light_skin_tone:']"
2499,high point,[EM]thumbs down dark skin tone[EM]hamsa[EM],0.05,3,randneg_text,"[':thumbs_down_dark_skin_tone:', ':hamsa:']"
752,short life,[EM]woman supervillain medium-light skin tone[EM]Venezuela[EM],0.05,3,randneg_text,"[':woman_supervillain_medium-light_skin_tone:', ':Venezuela:']"
2234,deep cut,[EM]woman in steamy room dark skin tone[EM]raised hand medium-light skin tone[EM],0.05,3,randneg_text,"[':woman_in_steamy_room_dark_skin_tone:', ':raised_hand_medium-light_skin_tone:']"
71,big group,[EM]diving mask[EM]man vampire medium-dark skin tone[EM],0.05,3,randneg_text,"[':diving_mask:', ':man_vampire_medium-dark_skin_tone:']"
1636,critical shortage,[EM]one-thirty[EM]cold face[EM],0.05,3,randneg_text,"[':one-thirty:', ':cold_face:']"
879,dirty dish,[EM]film frames[EM]sheaf of rice[EM],0.05,3,randneg_text,"[':film_frames:', ':sheaf_of_rice:']"
2030,clear complexion,[EM]woman medium-light skin tone bald[EM]oncoming fist medium skin tone[EM],0.05,3,randneg_text,"[':woman_medium-light_skin_tone_bald:', ':oncoming_fist_medium_skin_tone:']"
2891,dry climate,[EM]woman guard[EM]woman with veil light skin tone[EM],0.05,3,randneg_text,"[':woman_guard:', ':woman_with_veil_light_skin_tone:']"
2546,cool reception,[EM]person medium-dark skin tone blond hair[EM]men holding hands medium-light skin tone dark skin tone[EM],0.05,3,randneg_text,"[':person_medium-dark_skin_tone_blond_hair:', ':men_holding_hands_medium-light_skin_tone_dark_skin_tone:']"
2958,foreign nation,[EM]oncoming taxi[EM]woman in manual wheelchair medium-dark skin tone[EM],0.05,3,randneg_text,"[':oncoming_taxi:', ':woman_in_manual_wheelchair_medium-dark_skin_tone:']"
827,average merit,[EM]man rowing boat dark skin tone[EM]couple with heart man man medium-light skin tone light skin tone[EM],0.05,3,randneg_text,"[':man_rowing_boat_dark_skin_tone:', ':couple_with_heart_man_man_medium-light_skin_tone_light_skin_tone:']"
1279,ample supply,[EM]man tipping hand medium skin tone[EM]man getting massage medium-dark skin tone[EM],0.05,3,randneg_text,"[':man_tipping_hand_medium_skin_tone:', ':man_getting_massage_medium-dark_skin_tone:']"
609,short holiday,[EM]person lifting weights medium skin tone[EM]kiss person person dark skin tone medium-light skin tone[EM],0.05,3,randneg_text,"[':person_lifting_weights_medium_skin_tone:', ':kiss_person_person_dark_skin_tone_medium-light_skin_tone:']"
142,big day,[EM]copyright[EM]Japanese bargain button[EM],0.05,3,randneg_text,"[':copyright:', ':Japanese_bargain_button:']"
1703,thin soup,[EM]person in motorized wheelchair medium-dark skin tone[EM]woman medium skin tone blond hair[EM],0.05,3,randneg_text,"[':person_in_motorized_wheelchair_medium-dark_skin_tone:', ':woman_medium_skin_tone_blond_hair:']"
1436,cozy room,[EM]Scorpio[EM]NG button[EM],0.05,3,randneg_text,"[':Scorpio:', ':NG_button:']"
1332,remarkable sight,[EM]left arrow[EM]peacock[EM],0.05,3,randneg_text,"[':left_arrow:', ':peacock:']"
2839,dry paint,[EM]person golfing medium skin tone[EM]victory hand medium skin tone[EM],0.05,3,randneg_text,"[':person_golfing_medium_skin_tone:', ':victory_hand_medium_skin_tone:']"
2904,effective step,[EM]person playing handball dark skin tone[EM]Clipperton Island[EM],0.05,3,randneg_text,"[':person_playing_handball_dark_skin_tone:', ':Clipperton_Island:']"
1410,dull glow,[EM]woman zombie[EM]Angola[EM],0.05,3,randneg_text,"[':woman_zombie:', ':Angola:']"
162,hot doll,[EM]oncoming automobile[EM]military helmet[EM],0.05,3,randneg_text,"[':oncoming_automobile:', ':military_helmet:']"
262,hot temper,[EM]chart decreasing[EM]person shrugging medium-light skin tone[EM],0.05,3,randneg_text,"[':chart_decreasing:', ':person_shrugging_medium-light_skin_tone:']"
958,common procedure,[EM]couple with heart man man medium-dark skin tone dark skin tone[EM]rhinoceros[EM],0.05,3,randneg_text,"[':couple_with_heart_man_man_medium-dark_skin_tone_dark_skin_tone:', ':rhinoceros:']"
2774,constant lover,[EM]couple with heart woman woman medium skin tone medium-light skin tone[EM]farmer[EM],0.05,3,randneg_text,"[':couple_with_heart_woman_woman_medium_skin_tone_medium-light_skin_tone:', ':farmer:']"
1998,warm coat,[EM]woman vampire dark skin tone[EM]victory hand[EM],0.05,3,randneg_text,"[':woman_vampire_dark_skin_tone:', ':victory_hand:']"
338,bright sun,[EM]frowning face with open mouth[EM]man swimming medium-light skin tone[EM],0.05,3,randneg_text,"[':frowning_face_with_open_mouth:', ':man_swimming_medium-light_skin_tone:']"
2576,cool breeze,[EM]penguin[EM]teacup without handle[EM],0.05,3,randneg_text,"[':penguin:', ':teacup_without_handle:']"
1145,full auditorium,[EM]man farmer light skin tone[EM]woman with veil light skin tone[EM],0.05,3,randneg_text,"[':man_farmer_light_skin_tone:', ':woman_with_veil_light_skin_tone:']"
